hs_code,hs_code_2,hs_code_4,hs_code_6,hs_code_8,hs_description
84.32.10.20,84,8432,843210,84321020,گاوا هن قلمي (خيش) فاقد خاک برگردا ن
84.32.10.90,84,8432,843210,84321090,ساير گاوآهن ها(خيش) غير مذكور در جاي ديگر
84.32.10.90,84,8432,843210,84321090,سایر گاوآهن ها (خیش) غیر مذكور در جای دیگر
84.32.21.00,84,8432,843221,84322100,کلوخ شکن ديسکي
84.32.21.00,84,8432,843221,84322100,کلوخ شکن دیسکی
84.32.29.10,84,8432,843229,84322910,خاك ورز مركب حفاظتي
84.32.29.10,84,8432,843229,84322910,خاك ورز مركب حفاظتی
84.32.29.90,84,8432,843229,84322990,ساير ماشين الات و دستگاه هاي براي آماده كردن وكشت و زرع زمين به استثناي خاك ورز مركب حفاظتي غير مذكور
84.32.29.90,84,8432,843229,84322990,سایر ماشین آلات و دستگاه های برای آماده كردن و كشت و زرع زمین به استثنای خاك ورز مركب حفاظتی غیر مذكور
84.32.31.10,84,8432,843231,84323110,نشاء کار برنج
84.32.31.20,84,8432,843231,84323120,بذر کارهای کشت مستقیم
84.32.31.20,84,8432,843231,84323120,بذرکارهاي کشت مستقيم
84.32.31.90,84,8432,843231,84323190,سایر دستگاههای کاشت مستقیم بذر، نشاء و جا به جا کردن بدون خاک ورزی
84.32.31.90,84,8432,843231,84323190,سایر دستگاههای کاشت مستقیم بذر، نشاء وجا به جا کردن بدون خاک ورزی
84.32.39.00,84,8432,843239,84323900,ساير
84.32.39.00,84,8432,843239,84323900,سایر
84.32.41.00,84,8432,843241,84324100,پخش کننده ها فضولات حیوانی
84.32.41.00,84,8432,843241,84324100,پخش­کننده­ها?­ فضولات ح?وان?
84.32.42.00,84,8432,843242,84324200,توزیع کننده های کود (Fertiliser distributors)
84.32.42.00,84,8432,843242,84324200,توز?ع­کننده­ها? کود (Fertiliser distributors)
84.32.80.00,84,8432,843280,84328000,ماشین آلات و وسایل آماده کردن یا کشت و زرع زمین، غیر مذکور در جای دیگر، غلتک برای چمن یا زمین ورزش
84.32.80.00,84,8432,843280,84328000,ماشين آلات ووسايل آماده کردن يا کشت و زرع زمين، غير مذکور در جاي ديگر؛ غلتک براي چمن يا زمين ورزش
84.32.90.00,84,8432,843290,84329000,اجزاء و قطعات ماشین آلات و دستگاه ها و وسایل آماده کردن یا کشت وزرع زمین
84.32.90.00,84,8432,843290,84329000,اجزاء و قطعات ماشين آلات و دستگاه ها و وسايل آماده کردن يا کشت وزرع زمين...
84.32.90.10,84,8432,843290,84329010,انواع هد برداشت ذرت علوفه ای
84.32.90.90,84,8432,843290,84329090,سایر اجزاء وقطعات برای ماشین آلات ودستگاه ها ووسایل باغبانی و...ردیف 8432
84.33.11.00,84,8433,843311,84331100,ماشين هاي چمن زني براي چمن زار، پارك يازمين ورزشي، داراي موتور، که آلت برش دريک سطح ا فقي ميچرخد
84.33.19.00,84,8433,843319,84331900,ماشین های چمن زنی برای چمنزار، پارک یا زمین ورزش، که در جای دیگر مذکور نباشد
84.33.19.00,84,8433,843319,84331900,ماشين هاي چمن زني براي چمنزار، پارک يازمين ورزش، که در جاي ديگرمذکور نباشد
84.33.20.00,84,8433,843320,84332000,ماشين هاي علف زني (همچنين ميله هاي برش براي سوا رکردن روي ترا کتور)، غير مذکور در جاي ديگر
84.33.20.00,84,8433,843320,84332000,ماشین های علف زنی (همچنین میله های برش برای سوار کردن روی تراکتور)، غیر مذکور در جای دیگر
84.33.30.00,84,8433,843330,84333000,ماشين آلات و دستگاه ها براي بريدن و خشک کردن علف
84.33.30.00,84,8433,843330,84333000,ماشین آلات و دستگاه ها برای بریدن و خشک کردن علف
84.33.40.00,84,8433,843340,84334000,منگنه کاه یا علوفه (همچنین ماشین جمع آوری و منگنه کردن)
84.33.40.00,84,8433,843340,84334000,منگنه کاه يا علوفه (همچنين ماشين جمع آوري و منگنه کردن)
84.33.51.11,84,8433,843351,84335111,كمباین (ماشین برداشت) مخصوص گندم با قدرت 140 اسب بخار و بیشتر
84.33.51.19,84,8433,843351,84335119,كمباین (ماشین برداشت) مخصوص گندم با قدرت كمتر از 140 اسب بخار
84.33.51.19,84,8433,843351,84335119,كمباين (ماشين برداشت) مخصوص گندم با قدرت كمتر از 140 اسب بخار
84.33.51.20,84,8433,843351,84335120,كمباین برنج با چرخ شنی (زنجیری) با عمل برش و جداكردن دانه
84.33.51.20,84,8433,843351,84335120,كمباين برنج با چرخ شني (زنجيري) با عمل برش وجداكردن دانه
84.33.51.90,84,8433,843351,84335190,ساير کمباين بردا شت، غير مذكور در جاي ديگر
84.33.51.90,84,8433,843351,84335190,سایر کمباین برداشت، غیر مذكور در جای دیگر
84.33.52.00,84,8433,843352,84335200,ماشين آلات و دستگاه هاي خرمن کوبي (threshing) براي محصولات کشاورزي، غير مذکور در جاي ديگر
84.33.52.00,84,8433,843352,84335200,ماشین آلات و دستگاه های خرمن کوبی (threshing) برای محصولات کشاورزی، غیر مذکور در جای دیگر
84.33.53.10,84,8433,843353,84335310,کمباين مخصوص بردا شت چغندرقندSuger Bee combine harvester
84.33.53.20,84,8433,843353,84335320,کمباين ويژه بردا شت سيب زمينيPotato combine harvester
84.33.53.20,84,8433,843353,84335320,کمباین ویژه برداشت سیب زمینی Potato combine harvester
84.33.53.90,84,8433,843353,84335390,سایر ماشین ها برای برداشت ریشه یا غده بجز کمباین مخصوص برداشت چغندر قند و سیب زمینی
84.33.53.90,84,8433,843353,84335390,ساير ماشينها براي بردا شت ريشه ياغده بجز کمباين مخصوص بردا شت چغندر قند و سيب زميني
84.33.59.10,84,8433,843359,84335910,ماشين هاي برداشت صيفي وسبزي از نوع برگي، غده اي، ساقه اي و ميوه دار
84.33.59.10,84,8433,843359,84335910,ماشین های برداشت صیفی و سبزی از نوع برگی، غده ای، ساقه ای و میوه دار
84.33.59.20,84,8433,843359,84335920,ماشين بردا شت علوفه سبز(چاپر)خودروChopper harvester
84.33.59.20,84,8433,843359,84335920,ماشین برداشت علوفه سبز (چاپر) خودرو Chopper harvester
84.33.59.40,84,8433,843359,84335940,ماشین برداشت ذرت دانه ای (ذرت دانه ای)
84.33.59.50,84,8433,843359,84335950,ماشين­ها و دستگاه­هاي برداشت حبوبات
84.33.59.60,84,8433,843359,84335960,دستتگاه برداشت خرما از نوع خودرو
84.33.59.70,84,8433,843359,84335970,دستگاه برداشت از نوع تكان دهنده ولرزاننده
84.33.59.90,84,8433,843359,84335990,سایر ماشین ها برای برداشت غیر مذكور در جای دیگر
84.33.59.90,84,8433,843359,84335990,ساير ماشينها براي بردا شت غير مذكور در جاي ديگر
84.33.60.10,84,8433,843360,84336010,دستگاه درجه بندی قارچ
84.33.60.90,84,8433,843360,84336090,ماشین ها برای پاک کردن، جورکردن یا درجه بندی کردن تخم مرغ یا سایر محصولات کشاورزی بجز دستگاه درجه بندی قارچ
84.33.60.90,84,8433,843360,84336090,ماشین ها برای پاک کردن ، جورکردن یا درجه بندی کردن تخم مرغ یا سایر محصولات کشاورزی بجز دستگاه درجه بندی قارچ
84.33.90.10,84,8433,843390,84339010,انواع هد برداشت ذرت علوفه ای
84.33.90.90,84,8433,843390,84339090,اجزاء وقطعات برای ماشین آلات ردیف 8433 غیر مذکور
84.33.90.90,84,8433,843390,84339090,اجزاء و قطعات برای ماشین آلات ردیف 8433 غیر مذکور
84.34.10.00,84,8434,843410,84341000,ماشین های شیردوش
84.34.10.00,84,8434,843410,84341000,ماشين هاي شيردوش
84.34.20.00,84,8434,843420,84342000,ماشین آلات و دستگاه های تهیه لبنیات
84.34.20.00,84,8434,843420,84342000,ماشين آلات و دستگاه هاي تهيه لبنيات
84.34.90.00,84,8434,843490,84349000,اجزاء و قطعات ماشین آلات و دستگاه های شیردوش و تهیه لبنیات
84.34.90.00,84,8434,843490,84349000,اجزاء و قطعات ماشين آلات و دستگاه هاي شيردوش و تهيه لبنيات
84.35.10.90,84,8435,843510,84351090,ساير ماشين آلات پرس و فشردن و له کردن ميوه، دستگاه ها براي ساخت آب ميوه يا نوشابه هاي همانند بجز شرا ب و شراب سيب
84.35.10.90,84,8435,843510,84351090,سایر ماشین آلات پرس و فشردن و له کردن میوه، دستگاه ها برای ساخت آب میوه یا نوشابه های همانند بجز شراب و شراب سیب
84.35.90.00,84,8435,843590,84359000,اجزاء و قطعات ماشين آلات و دستگاه ها براي تهيه شرا ب، شرا ب سيب، آب ميوه، و نوشابه هاي همانند
84.35.90.00,84,8435,843590,84359000,اجزاء و قطعات ماشین آلات و دستگاه ها برای تهیه شراب، شراب سیب، آب میوه و نوشابه های همانند
84.36.10.00,84,8436,843610,84361000,ماشين آلات و دستگاه هاي تهيه عليق يا نوا له براي حيوانات
84.36.10.00,84,8436,843610,84361000,ماشین آلات و دستگاه های تهیه علیق یا نواله برای حیوانات
84.36.21.00,84,8436,843621,84362100,ماشين هاي جوجه کشي وجوجه پروري مصنوعي براي پرورش پرندگان خانگي
84.36.21.00,84,8436,843621,84362100,ماشین های جوجه کشی و جوجه پروری مصنوعی برای پرورش پرندگان خانگی
84.36.29.00,84,8436,843629,84362900,ماشين آلات و دستگاه هاي پرورش طيور، که در جاي ديگرمذکور نباشد
84.36.29.00,84,8436,843629,84362900,ماشین آلات و دستگاه های پرورش طیور که در جای دیگر مذکور نباشد
84.36.80.00,84,8436,843680,84368000,ماشین آلات و دستگاه های کشاورزی، باغبانی، گلكاری، جنگل داری یا پرورش زنبور عسل، غیر مذکور در جای دیگر
84.36.80.00,84,8436,843680,84368000,ماشين آلات و دستگاه هاي کشاورزي، باغباني، گلكاري، جنگل دا ري ياپرورش زنبورعسل، غير مذکور در جاي ديگر
84.36.91.00,84,8436,843691,84369100,اجزاء و قطعات ماشین آلات و دستگاه های پرورش طیور یا جوجه کشی و جوجه پروری
84.36.91.00,84,8436,843691,84369100,اجزاء و قطعات ماشين آلات و دستگاه هاي پرورش طيور يا جوجه کشي و جوجه پروري
84.36.99.00,84,8436,843699,84369900,اجزاء و قطعات ماشین آلات و دستگاه های کشاورزی،... که در جای دیگر مذکور نباشد
84.36.99.00,84,8436,843699,84369900,اجزاء و قطعات ماشين آلات و دستگاه هاي کشاورزي،... که در جاي ديگرمذکور نباشد
84.37.10.00,84,8437,843710,84371000,ماشین برای پاک کردن، جورکردن یا درجه بندی کردن دانه ها، غلات یا سبزیجات غلافدار خشک کرده
